page,imdb_id,title,year,rating,rating_count,runtime_minutes,certificate,genres,plot,url
197,tt0067418,Melody,1971,7.5,3472,103,G,"Comedy, Drama, Romance",Two youngsters declare to their parents that they want to get married as soon as possible.,https://www.imdb.com/title/tt0067418/
197,tt0066109,The Music Lovers,1971,7.2,3469,123,R,"Biography, Comedy, Drama","Piano teacher Peter Ilych Tchaikovsky struggles against his latent homosexuality by getting married. Unfortunately he chooses nymphomaniac Antonina Milyukova, a depressed former student whom he cannot satisfy.",https://www.imdb.com/title/tt0066109/
197,tt0113158,Georgia,1995,6.5,3469,115,R,"Drama, Music",Sadie is desperately looking up to her older sister Georgia who is a famous C&W artist. Her desperate need to be accepted by her sister is constantly complicated by her drug and alcohol problems.,https://www.imdb.com/title/tt0113158/
197,tt0032376,"Dance, Girl, Dance",1940,6.8,3468,90,Approved,"Comedy, Drama, Music","After a troupe of danseuses becomes unemployed, one of them takes up burlesque dancing while another dreams of performing ballet.",https://www.imdb.com/title/tt0032376/
197,tt27550504,Plainclothes,2025,7.1,3467,95,Not Rated,"Drama, Romance, Thriller",A promising undercover agent assigned to lure and arrest gay men defies professional orders when he falls in love with a target.,https://www.imdb.com/title/tt27550504/
197,tt1905042,Standing Up,2013,6.8,3466,93,PG,Drama,Two kids befriend each other after being left stripped nude in a lake as the victims of an immature summer camp prank. They run away from camp and for three days learn more about each other than they've ever known before.,https://www.imdb.com/title/tt1905042/
197,tt7340766,Timestalker,2024,5.5,3464,89,,"Comedy, Drama, Fantasy",The hapless heroine Agnes is reincarnated every time she makes the same mistake: falling in love with the wrong man.,https://www.imdb.com/title/tt7340766/
197,tt1517249,Sunlight Jr.,2013,5.7,3464,90,Not Rated,Drama,A Florida couple holding minimum-wage jobs deals with an unexpected pregnancy.,https://www.imdb.com/title/tt1517249/
197,tt4671326,Prisoner's Daughter,2022,6.4,3463,100,R,Drama,"A father fights for the love of his daughter and grandson, after serving twelve years in prison.",https://www.imdb.com/title/tt4671326/
197,tt1172998,Hurricane Season,2009,6.6,3463,102,PG-13,"Drama, Sport","Al, a basketball coach at a New Orleans high school, finally has a winning team when Hurricane Katrina happens. He tries to build a winning team anew after the hurricane.",https://www.imdb.com/title/tt1172998/
197,tt0245573,XX/XY,2002,5.9,3462,91,R,"Drama, Romance","Three friends begin a dangerous three-way relationship that spirals out of control, leading to dire consequences that haunt them ten years later.",https://www.imdb.com/title/tt0245573/
197,tt0074553,From Noon Till Three,1976,6.5,3462,99,PG,"Drama, Romance, Western",A beautiful widow profits from a fling with an outlaw.,https://www.imdb.com/title/tt0074553/
197,tt3120054,Take Care,2014,6,3461,94,TV-14,"Comedy, Drama, Romance","After being hit by a car, a woman comes home to realize that her friends don't really want to take care of her. Desperate for help, she turns to an unlikely source.",https://www.imdb.com/title/tt3120054/
197,tt1860152,17 Girls,2011,6,3459,86,Not Rated,Drama,"When a rebellious teenager finds out that she is already eight weeks pregnant, she forms a pact with sixteen of her classmates to get pregnant simultaneously, raise their children together, and most of all, be in charge of their lives.",https://www.imdb.com/title/tt1860152/
197,tt0138874,Three Seasons,1999,7.2,3459,104,PG-13,Drama,"Although the hearts and goals and desires are different for everyone in a culturally-shifting Ho Chi Minh City, the stories of four separate individuals paint a vivid picture of the past, present, and future of a city eking into a new era.",https://www.imdb.com/title/tt0138874/
197,tt1641385,96 Minutes,2011,5.7,3458,93,R,"Drama, Thriller","The story of 4 lives slammed together in a shocking moment. Intercutting between a carjacking and the separate stories of the 4 kids in Atlanta, we watch as they hurtle toward a life-changing end.",https://www.imdb.com/title/tt1641385/
197,tt30908405,The Last Rodeo,2025,6.3,3455,116,PG,Drama,"To save his grandson, a retired rodeo star enters a high-stakes bull-riding competition. Along the way, he confronts his past, discovers faith, and proves that true courage lies in family.",https://www.imdb.com/title/tt30908405/
197,tt0055871,The Counterfeit Traitor,1962,7.4,3454,140,Approved,"Drama, History, Thriller","Blacklisted in modern day WW2, a Swedish oil trader opts to assist British Allies, by means of infiltrating and surveying Nazi Germany.",https://www.imdb.com/title/tt0055871/
197,tt0088241,Voyage to Cythera,1984,7.7,3452,120,,Drama,"An old communist returns to Greece after 32 years in the Soviet Union. However, things aren't the way he had hoped for.",https://www.imdb.com/title/tt0088241/
197,tt0907848,Dakota Skye,2008,6.4,3451,89,R,"Drama, Romance","A girl with the supernatural ability to see through other peoples' lies, falls in love with a mysterious boy who always tells the truth.",https://www.imdb.com/title/tt0907848/
197,tt1472059,Eating Out: All You Can Eat,2009,5.8,3450,80,Not Rated,"Comedy, Drama, Romance","A gay Internet connection is made, but entanglements ensue due to hiding behind the name and photo of a straight male stripper who happens to return to the area.",https://www.imdb.com/title/tt1472059/
197,tt0072761,Capone,1975,5.7,3450,101,R,"Biography, Crime, Drama",The story of the rise and fall of the infamous Chicago gangster Al Capone and the control he exhibited over the city during the prohibition years.,https://www.imdb.com/title/tt0072761/
197,tt1995304,Fat Kid Rules the World,2012,6.4,3450,98,R,"Comedy, Drama",A dropout comes to the aid of a chubby and suicidal high-school kid by recruiting him as the drummer for his upstart punk-rock band.,https://www.imdb.com/title/tt1995304/
197,tt0038390,Caesar and Cleopatra,1945,6.2,3447,123,Approved,"Biography, Comedy, Drama","At the height of the Roman Civil War, a young Cleopatra (Vivien Leigh) meets a middle-aged Julius Caesar (Claude Rains), who teaches her how to rule Egypt.",https://www.imdb.com/title/tt0038390/
197,tt0419256,Wah-Wah,2005,6.7,3447,120,R,"Comedy, Drama",Ralph witnesses the disintegration of his parents' marriage through adultery and alcohol during the last gasp of the British Empire in Swaziland in 1969. Ralph finds his new step-mother is the only one who understands his inner turmoil.,https://www.imdb.com/title/tt0419256/
197,tt5335774,The Yellow Tie,2025,8.9,3446,145,,"Adventure, Biography, Drama","The extraordinary life of Sergiu Celibidache. From his childhood in Romania, to his exile in pursuit of a career in music, his struggle for survival in wartime Germany and his rise, fall and rise again, in an unimaginable life journey.",https://www.imdb.com/title/tt5335774/
197,tt6340640,The Wild Boys,2017,6.8,3446,110,Not Rated,"Adventure, Comedy, Drama","The tale of five adolescent boys enamored by the arts but drawn to crime and transgression. After committing a brutal crime aided by Trevor, a deity of chaos, they're punished to board a boat with a captain hell-bent on taming them.",https://www.imdb.com/title/tt6340640/
197,tt2633076,Dig Two Graves,2014,5.6,3444,85,Not Rated,"Drama, Horror, Mystery","After her brother's tragic death, a young girl is approached by three men who claim they can bring her brother back to life.",https://www.imdb.com/title/tt2633076/
197,tt12546872,This Little Love of Mine,2021,5.4,3442,91,TV-G,"Drama, Romance",A workaholic lawyer returns to her island home to convince an old friend to take over his family's company - but rekindled feelings soon get in the way.,https://www.imdb.com/title/tt12546872/
197,tt10091530,Holiday Rush,2019,5,3442,92,TV-PG,"Comedy, Drama, Family","After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",https://www.imdb.com/title/tt10091530/
197,tt0023369,Rain,1932,6.9,3441,94,Approved,Drama,A prostitute newly arrived in the South Pacific finds herself at odds with a stern missionary determined to save her soul.,https://www.imdb.com/title/tt0023369/
197,tt2076897,My Brother the Devil,2012,6.5,3441,111,Not Rated,"Crime, Drama, Romance",Two teenage brothers must face their own prejudices head on if they are to survive the perils of being Egyptians growing up on the streets of gangland London.,https://www.imdb.com/title/tt2076897/
197,tt0028356,These Three,1936,7.4,3440,93,Approved,"Drama, Romance",Two schoolteachers and the man they both love face ruin when a malicious student cooks up a lie.,https://www.imdb.com/title/tt0028356/
197,tt0017825,Downhill,1927,6,3440,110,Not Rated,"Adventure, Drama, Thriller","Bound by honor, a successful schoolboy takes the blame for his roommate's indiscretion, and it's all downhill from there.",https://www.imdb.com/title/tt0017825/
197,tt5076792,Trash Fire,2016,5.8,3439,91,R,"Comedy, Drama, Horror","When Owen is forced to confront the past he's been running from his whole adult life, he and his girlfriend, Isabel, become entangled in a horrifying web of lies, deceit and murder.",https://www.imdb.com/title/tt5076792/
197,tt1613092,Happy,2012,7.2,3439,76,Not Rated,"Documentary, Drama, Family",Happy takes us on a journey from the swamps of Louisiana to the slums of Kolkata in search of what really makes people happy.,https://www.imdb.com/title/tt1613092/
197,tt1836987,Trishna,2011,6,3438,117,R,Drama,The story of the tragic relationship between the son of a property developer and the daughter of an auto rickshaw owner.,https://www.imdb.com/title/tt1836987/
197,tt9063106,Paskal,2018,6.5,3438,115,TV-14,"Action, Adventure, Drama",A story of true piracy based on an elite unit of the Royal Malaysian Navy's mission.,https://www.imdb.com/title/tt9063106/
197,tt0105572,That Night,1992,6.6,3437,89,PG-13,"Drama, Romance","Long Island, NY, summer 1961: Preteen Alice follows, from across the street, the glamorous love life of Sheryl, 17, with bowling alley Rick. A friendship develops as Alice helps Sheryl see Rick.",https://www.imdb.com/title/tt0105572/
197,tt3343784,Entertainment,2015,5.7,3437,103,R,Drama,"En route to meet his estranged daughter and attempting to revive his dwindling career, a broken, middle-aged comedian plays a string of dead-end shows in the Mojave desert.",https://www.imdb.com/title/tt3343784/
198,tt0066830,The Big Doll House,1971,5.8,3435,95,R,"Action, Drama, Thriller",Beautiful female prisoners are abused in a Philippine prison until five of them plot an escape by taking the evil female warden hostage with reluctant help from two male fruit vendors.,https://www.imdb.com/title/tt0066830/
198,tt2395339,Mothers and Daughters,2016,4.9,3435,90,PG-13,Drama,Interwoven stories of what it is to be a mom seen through the lens of photographer Rigby Gray.,https://www.imdb.com/title/tt2395339/
198,tt0071216,Big Bad Mama,1974,5.7,3434,84,R,"Action, Comedy, Crime","Circumstances force a tough single mother and her two daughters into a life of crime and they quickly become outlaws on the run, picking up partners along the way, and traveling to different states, pursued by the law.",https://www.imdb.com/title/tt0071216/
198,tt1224373,Slovenian Girl,2009,6.2,3434,90,R,Drama,"Aleksandra, a Slovenian student and part-time sex worker in Ljubljana, grapples with guilt and inner turmoil after an unintended fatality, questioning her life's trajectory.",https://www.imdb.com/title/tt1224373/
198,tt3827684,The Hollow,2016,4.7,3433,128,Not Rated,"Crime, Drama, Mystery","When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant but jaded lead agent battling demons both past and present, as his beautiful, tough-as-nails partner tries to hold him and the case together. They find a struggling and corrupt sheriff's department, a shadowy and much-feared figure, who seems to be pulling all of the town's strings from his mansion on the edge of town and a local victim with a strange connection to a number of the town's most prominent figures.",https://www.imdb.com/title/tt3827684/
